,participant,block,order,spelling,wnw,resp,accuracy,prev.acc,rt,prev.rt,freq,prev.wnw,fg,wfnw,resp.1,ve
8958,1,18,9158,vijvers,1,1,1,1,487,517,0.343,2,2,2,1,0
8959,1,18,9159,binding,1,1,1,1,474,487,0.8004,1,3,3,1,0
8960,1,18,9160,houvast,1,1,1,1,523,474,1.8294,1,4,4,1,0
8961,1,18,9161,mocht,1,1,1,1,492,523,103.1114,1,6,6,1,0
8962,1,18,9162,tijdens,1,1,1,1,511,492,134.6462,1,6,6,1,0
8963,1,18,9163,voorklom,2,2,1,1,784,511,NA,1,NA,7,2,0
8964,1,18,9164,lietst,2,2,1,1,646,784,NA,2,NA,7,2,1
8965,1,18,9165,ruiltjes,2,1,0,1,626,646,NA,2,NA,7,1,0
8966,1,18,9166,noodkreet,1,1,1,0,559,626,0.3659,2,2,2,1,0
8967,1,18,9167,brazig,2,2,1,1,686,559,NA,1,NA,7,2,0
8968,1,18,9168,klaagmuur,1,1,1,1,488,686,0.5031,2,3,3,1,0
8969,1,18,9169,koeste,2,2,1,1,955,488,NA,1,NA,7,2,0
8970,1,18,9170,stadjes,1,1,1,1,731,955,0.7546,2,3,3,1,0
8971,1,18,9171,belp,2,2,1,1,1427,731,NA,1,NA,7,2,0
8972,1,18,9172,rubber,1,1,1,1,466,1427,4.3678,2,5,5,1,0
8973,1,18,9173,waargi,2,2,1,1,486,466,NA,1,NA,7,2,0
8974,1,18,9174,grentjes,2,2,1,1,504,486,NA,2,NA,7,2,0
8975,1,18,9175,wraaf,2,2,1,1,458,504,NA,2,NA,7,2,0
8976,1,18,9176,misgriefs,2,2,1,1,525,458,NA,2,NA,7,2,0
8977,1,18,9177,reep,1,1,1,1,542,525,2.6527,2,4,4,1,0
8978,1,18,9178,vergond,2,2,1,1,494,542,NA,1,NA,7,2,0
8979,1,18,9179,rijl,2,2,1,1,624,494,NA,2,NA,7,2,0
8980,1,18,9180,conferp,2,2,1,1,652,624,NA,2,NA,7,2,0
8981,1,18,9181,keurslijf,1,1,1,1,776,652,0.1372,2,2,2,1,1
8982,1,18,9182,gestuit,1,2,0,1,478,776,1.1663,1,3,3,2,0
8983,1,18,9183,lift,1,1,1,0,513,478,65.4708,1,6,6,1,0
8984,1,18,9184,kook,1,1,1,1,867,513,7.5235,1,5,5,1,0
8985,1,18,9185,blat,2,2,1,1,566,867,NA,1,NA,7,2,0
8986,1,18,9186,barre,1,1,1,1,805,566,0.9147,2,3,3,1,0
8987,1,18,9187,ditmaal,1,1,1,1,507,805,2.5612,1,4,4,1,0
8988,1,18,9188,vert,2,2,1,1,844,507,NA,1,NA,7,2,0
8989,1,18,9189,haalt,1,1,1,1,543,844,56.6209,2,6,6,1,0
8990,1,18,9190,parvee,2,2,1,1,527,543,NA,1,NA,7,2,0
8991,1,18,9191,graf,1,1,1,1,432,527,34.5305,2,6,6,1,0
8992,1,18,9192,consact,2,2,1,1,725,432,NA,1,NA,7,2,0
8993,1,18,9193,gemeen,1,1,1,1,429,725,45.3699,2,6,6,1,0
8994,1,18,9194,geproefd,1,1,1,1,482,429,5.534,1,5,5,1,0
8995,1,18,9195,rauwe,1,1,1,1,485,482,1.8294,1,4,4,1,0
8996,1,18,9196,granen,1,1,1,1,456,485,0.2744,1,2,2,1,0
8997,1,18,9197,plaatsing,1,1,1,1,379,456,0.5717,1,3,3,1,0
8998,1,18,9198,schildpad,1,1,1,1,402,379,4.3678,1,5,5,1,0
8999,1,18,9199,streek,1,1,1,1,472,402,32.0379,1,6,6,1,0
9000,1,18,9200,koestert,1,1,1,1,731,472,1.6694,1,4,4,1,NA
9001,1,19,9201,breek,1,1,1,NA,570,NA,20.5582,NA,6,6,1,0
9002,1,19,9202,treurpice,2,2,1,1,570,570,NA,1,NA,7,2,0
9003,1,19,9203,haver,1,1,1,1,456,570,0.8918,2,3,3,1,0
9004,1,19,9204,dierde,2,2,1,1,460,456,NA,1,NA,7,2,0
9005,1,19,9205,ontgrend,2,2,1,1,703,460,NA,2,NA,7,2,0
9006,1,19,9206,bezier,2,2,1,1,680,703,NA,2,NA,7,2,0
9007,1,19,9207,aarjang,2,2,1,1,563,680,NA,2,NA,7,2,0
9008,1,19,9208,schoet,2,2,1,1,578,563,NA,2,NA,7,2,0
9009,1,19,9209,wochten,2,2,1,1,593,578,NA,2,NA,7,2,0
9010,1,19,9210,kriep,2,2,1,1,590,593,NA,2,NA,7,2,1
9011,1,19,9211,atleet,1,2,0,1,588,590,2.5841,2,4,4,2,0
9012,1,19,9212,schrift,1,1,1,0,491,588,3.979,1,5,5,1,0
9013,1,19,9213,stremen,2,2,1,1,686,491,NA,1,NA,7,2,0
9014,1,19,9214,abree,2,2,1,1,487,686,NA,2,NA,7,2,0
9015,1,19,9215,wijk,1,1,1,1,538,487,9.5816,2,5,5,1,0
9016,1,19,9216,hamer,1,1,1,1,459,538,8.5526,1,5,5,1,0
9017,1,19,9217,verving,1,1,1,1,591,459,1.0519,1,3,3,1,0
9018,1,19,9218,brielbaar,2,2,1,1,716,591,NA,1,NA,7,2,0
9019,1,19,9219,drakken,2,2,1,1,501,716,NA,2,NA,7,2,0
9020,1,19,9220,trokan,2,2,1,1,487,501,NA,2,NA,7,2,0
9021,1,19,9221,lafeest,2,2,1,1,521,487,NA,2,NA,7,2,0
9022,1,19,9222,heg,1,1,1,1,442,521,1.0291,2,3,3,1,0
9023,1,19,9223,meet,1,1,1,1,446,442,4.0476,1,5,5,1,0
9024,1,19,9224,saden,2,2,1,1,802,446,NA,1,NA,7,2,0
9025,1,19,9225,teintje,2,2,1,1,712,802,NA,2,NA,7,2,0
9026,1,19,9226,koevend,2,2,1,1,513,712,NA,2,NA,7,2,0
9027,1,19,9227,pruik,1,1,1,1,451,513,6.5174,2,5,5,1,0
9028,1,19,9228,vreemder,1,1,1,1,615,451,2.2411,1,4,4,1,0
9029,1,19,9229,linden,1,1,1,1,611,615,0.1601,1,2,2,1,0
9030,1,19,9230,handtaalt,2,2,1,1,785,611,NA,1,NA,7,2,0
9031,1,19,9231,zesje,1,1,1,1,472,785,0.2058,2,2,2,1,0
9032,1,19,9232,bleestig,2,2,1,1,666,472,NA,1,NA,7,2,0
9033,1,19,9233,ard,2,2,1,1,501,666,NA,2,NA,7,2,0
9034,1,19,9234,narcis,1,1,1,1,600,501,0.0686,2,1,1,1,0
9035,1,19,9235,heper,2,2,1,1,614,600,NA,1,NA,7,2,0
9036,1,19,9236,verkied,2,2,1,1,482,614,NA,2,NA,7,2,0
9037,1,19,9237,volks,1,1,1,1,453,482,0.3202,2,2,2,1,0
9038,1,19,9238,konten,1,1,1,1,538,453,2.2411,1,4,4,1,0
9039,1,19,9239,bouwers,1,1,1,1,506,538,0.9833,1,3,3,1,0
9040,1,19,9240,uitheer,2,2,1,1,555,506,NA,1,NA,7,2,0
9041,1,19,9241,hodje,2,2,1,1,587,555,NA,2,NA,7,2,0
9042,1,19,9242,grofweg,1,1,1,1,490,587,0.2287,2,2,2,1,0
9043,1,19,9243,verstrekt,1,1,1,1,572,490,1.212,1,3,3,1,0
9044,1,19,9244,uitzicht,1,1,1,1,474,572,19.209,1,6,6,1,0
9045,1,19,9245,speelfilms,1,1,1,1,525,474,0.2744,1,2,2,1,0
9046,1,19,9246,weertocht,2,2,1,1,654,525,NA,1,NA,7,2,1
9047,1,19,9247,hindoe,1,2,0,1,458,654,0.5031,2,3,3,2,0
9048,1,19,9248,rort,2,2,1,0,701,458,NA,1,NA,7,2,0
9049,1,19,9249,raadsman,1,1,1,1,519,701,5.9914,2,5,5,1,1
9050,1,19,9250,opaas,2,1,0,1,760,519,NA,1,NA,7,1,0
9051,1,19,9251,tooktes,2,2,1,0,591,760,NA,2,NA,7,2,0
9052,1,19,9252,twijfelt,1,1,1,1,509,591,6.0829,2,5,5,1,0
9053,1,19,9253,kolloos,2,2,1,1,495,509,NA,1,NA,7,2,0
9054,1,19,9254,winden,1,1,1,1,513,495,5.5112,2,5,5,1,0
9055,1,19,9255,kobber,2,2,1,1,545,513,NA,1,NA,7,2,1
9056,1,19,9256,waagschaal,1,2,0,1,609,545,0.4802,2,NA,NA,2,0
9057,1,19,9257,huifkar,1,1,1,0,607,609,0.4802,1,NA,NA,1,0
9058,1,19,9258,doorslag,1,1,1,1,493,607,1.1663,1,3,3,1,0
9059,1,19,9259,joei,2,2,1,1,574,493,NA,1,NA,7,2,0
9060,1,19,9260,walruit,2,2,1,1,541,574,NA,2,NA,7,2,0
9061,1,19,9261,keges,2,2,1,1,557,541,NA,2,NA,7,2,0
9062,1,19,9262,dreken,2,2,1,1,476,557,NA,2,NA,7,2,0
9063,1,19,9263,draagstoel,1,1,1,1,446,476,0.4802,2,NA,NA,1,0
9064,1,19,9264,zietje,2,2,1,1,610,446,NA,1,NA,7,2,0
9065,1,19,9265,levens,1,1,1,1,576,610,38.8526,2,6,6,1,0
9066,1,19,9266,stempten,2,2,1,1,526,576,NA,1,NA,7,2,0
9067,1,19,9267,occult,1,1,1,1,559,526,0.1829,2,2,2,1,0
9068,1,19,9268,dwaalspoor,1,1,1,1,526,559,1.0748,1,3,3,1,0
9069,1,19,9269,zweeg,1,1,1,1,447,526,0.9147,1,3,3,1,0
9070,1,19,9270,turnen,1,1,1,1,466,447,0.686,1,3,3,1,0
9071,1,19,9271,bezoek,1,1,1,1,406,466,63.8014,1,6,6,1,0
9072,1,19,9272,mesmaan,2,2,1,1,476,406,NA,1,NA,7,2,0
9073,1,19,9273,drietal,1,1,1,1,479,476,0.4116,2,2,2,1,0
9074,1,19,9274,deuren,1,1,1,1,400,479,32.6325,1,6,6,1,0
9075,1,19,9275,howen,2,2,1,1,455,400,NA,1,NA,7,2,0
9076,1,19,9276,esten,2,2,1,1,523,455,NA,2,NA,7,2,1
9077,1,19,9277,brandvoer,2,1,0,1,444,523,NA,2,NA,7,1,1
9078,1,19,9278,den,1,2,0,0,399,444,4.7565,2,5,5,2,0
9079,1,19,9279,tijden,1,1,1,0,453,399,48.9373,1,6,6,1,0
9080,1,19,9280,stanen,2,2,1,1,649,453,NA,1,NA,7,2,0
9081,1,19,9281,nelers,2,2,1,1,582,649,NA,2,NA,7,2,0
9082,1,19,9282,rund,1,1,1,1,436,582,3.5445,2,4,4,1,1
9083,1,19,9283,evers,1,2,0,1,488,436,0.4345,1,2,2,2,0
9084,1,19,9284,stomme,1,1,1,0,427,488,104.4377,1,6,6,1,0
9085,1,19,9285,zind,2,2,1,1,752,427,NA,1,NA,7,2,0
9086,1,19,9286,decaan,1,1,1,1,439,752,4.5278,2,5,5,1,0
9087,1,19,9287,haasde,2,2,1,1,572,439,NA,1,NA,7,2,0
9088,1,19,9288,dasen,2,2,1,1,523,572,NA,2,NA,7,2,0
9089,1,19,9289,mobbi,2,2,1,1,540,523,NA,2,NA,7,2,0
9090,1,19,9290,lichtte,1,1,1,1,460,540,0.6403,2,3,3,1,0
9091,1,19,9291,yankees,1,1,1,1,527,460,7.5235,1,5,5,1,0
9092,1,19,9292,indsheid,2,2,1,1,576,527,NA,1,NA,7,2,0
9093,1,19,9293,famels,2,2,1,1,575,576,NA,2,NA,7,2,0
9094,1,19,9294,frissiek,2,2,1,1,493,575,NA,2,NA,7,2,0
9095,1,19,9295,suisten,2,2,1,1,543,493,NA,2,NA,7,2,0
9096,1,19,9296,welers,2,2,1,1,639,543,NA,2,NA,7,2,0
9097,1,19,9297,moes,1,1,1,1,539,639,2.4011,2,4,4,1,0
9098,1,19,9298,esp,1,1,1,1,1132,539,0.2744,1,2,2,1,0
9099,1,19,9299,extern,1,1,1,1,436,1132,0.2973,1,2,2,1,0
9100,1,19,9300,nas,2,2,1,1,825,436,NA,1,NA,7,2,0
9101,1,19,9301,beiden,1,1,1,1,516,825,46.399,2,6,6,1,0
9102,1,19,9302,lijngaan,2,2,1,1,534,516,NA,1,NA,7,2,0
9103,1,19,9303,formeel,1,1,1,1,503,534,4.3449,2,5,5,1,0
9104,1,19,9304,brazen,2,2,1,1,696,503,NA,1,NA,7,2,0
9105,1,19,9305,keet,1,1,1,1,754,696,1.1663,2,3,3,1,0
9106,1,19,9306,duf,1,1,1,1,634,754,0.5717,1,3,3,1,1
9107,1,19,9307,passes,1,2,0,1,535,634,0.4345,1,2,2,2,1
9108,1,19,9308,sterntjes,1,2,0,0,615,535,0,1,1,1,2,0
9109,1,19,9309,duip,2,2,1,0,516,615,NA,1,NA,7,2,0
9110,1,19,9310,schemen,2,2,1,1,694,516,NA,2,NA,7,2,0
9111,1,19,9311,vroog,2,2,1,1,511,694,NA,2,NA,7,2,0
9112,1,19,9312,gedit,2,2,1,1,513,511,NA,2,NA,7,2,0
9113,1,19,9313,achterds,2,2,1,1,546,513,NA,2,NA,7,2,1
9114,1,19,9314,up,1,2,0,1,546,546,4.7108,2,5,5,2,0
9115,1,19,9315,grafgroen,2,2,1,0,818,546,NA,1,NA,7,2,0
9116,1,19,9316,counds,2,2,1,1,519,818,NA,2,NA,7,2,1
9117,1,19,9317,teven,1,2,0,1,504,519,1.1434,2,3,3,2,0
9118,1,19,9318,joch,1,1,1,0,555,504,18.7745,1,6,6,1,0
9119,1,19,9319,gootten,2,2,1,1,1513,555,NA,1,NA,7,2,0
9120,1,19,9320,tegreeuws,2,2,1,1,626,1513,NA,2,NA,7,2,0
9121,1,19,9321,bebied,2,2,1,1,591,626,NA,2,NA,7,2,0
9122,1,19,9322,zwommen,1,1,1,1,492,591,0.9605,2,3,3,1,0
9123,1,19,9323,stalding,2,2,1,1,590,492,NA,1,NA,7,2,0
9124,1,19,9324,vliezen,1,1,1,1,509,590,1.1205,2,3,3,1,0
9125,1,19,9325,kievel,2,2,1,1,558,509,NA,1,NA,7,2,0
9126,1,19,9326,vaders,1,1,1,1,461,558,38.6696,2,6,6,1,0
9127,1,19,9327,kenst,2,2,1,1,528,461,NA,1,NA,7,2,0
9128,1,19,9328,bleken,1,1,1,1,689,528,2.081,2,4,4,1,0
9129,1,19,9329,spooltje,2,2,1,1,571,689,NA,1,NA,7,2,0
9130,1,19,9330,biljarts,1,1,1,1,602,571,0.0229,2,1,1,1,0
9131,1,19,9331,vesje,2,2,1,1,617,602,NA,1,NA,7,2,0
9132,1,19,9332,picna's,2,2,1,1,550,617,NA,2,NA,7,2,0
9133,1,19,9333,signaal,1,1,1,1,485,550,29.1337,2,6,6,1,0
9134,1,19,9334,schofte,2,2,1,1,680,485,NA,1,NA,7,2,0
9135,1,19,9335,grafsteen,1,1,1,1,483,680,2.081,2,4,4,1,0
9136,1,19,9336,kwarts,1,1,1,1,502,483,0.2973,1,2,2,1,0
9137,1,19,9337,roever,2,2,1,1,903,502,NA,1,NA,7,2,0
9138,1,19,9338,mango,1,1,1,1,489,903,1.2349,2,3,3,1,0
9139,1,19,9339,wuiken,2,2,1,1,604,489,NA,1,NA,7,2,1
9140,1,19,9340,klamde,2,1,0,1,649,604,NA,2,NA,7,1,0
9141,1,19,9341,verloofd,1,1,1,0,421,649,14.3839,2,6,6,1,0
9142,1,19,9342,omfaamd,2,2,1,1,523,421,NA,1,NA,7,2,1
9143,1,19,9343,biezen,1,2,0,1,683,523,0.9376,2,3,3,2,0
9144,1,19,9344,boedel,1,1,1,0,549,683,0.2287,1,2,2,1,0
9145,1,19,9345,soepje,1,1,1,1,470,549,0.1372,1,2,2,1,0
9146,1,19,9346,sanen,2,2,1,1,617,470,NA,1,NA,7,2,0
9147,1,19,9347,long,1,1,1,1,518,617,9.4673,2,5,5,1,1
9148,1,19,9348,verdeelt,1,2,0,1,615,518,1.2577,1,3,3,2,0
9149,1,19,9349,nakken,2,2,1,0,965,615,NA,1,NA,7,2,0
9150,1,19,9350,annex,1,1,1,1,564,965,0.4802,2,NA,NA,1,0
9151,1,19,9351,dankte,1,1,1,1,547,564,0.3888,1,2,2,1,0
9152,1,19,9352,struikje,1,1,1,1,467,547,0.0915,1,1,1,1,0
9153,1,19,9353,beloep,2,2,1,1,502,467,NA,1,NA,7,2,0
9154,1,19,9354,verval,1,1,1,1,424,502,2.1038,2,4,4,1,0
9155,1,19,9355,heilbot,1,1,1,1,540,424,0.4802,1,NA,NA,1,0
9156,1,19,9356,zones,1,1,1,1,509,540,1.4635,1,4,4,1,0
9157,1,19,9357,log,1,1,1,1,526,509,1.0291,1,3,3,1,0
9158,1,19,9358,vulkaan,1,1,1,1,495,526,4.6193,1,5,5,1,0
9159,1,19,9359,timirs,2,2,1,1,544,495,NA,1,NA,7,2,0
9160,1,19,9360,hog,2,2,1,1,752,544,NA,2,NA,7,2,0
9161,1,19,9361,wostel,2,2,1,1,600,752,NA,2,NA,7,2,0
9162,1,19,9362,figtors,2,2,1,1,486,600,NA,2,NA,7,2,1
9163,1,19,9363,karpet,1,2,0,1,952,486,0.0686,2,1,1,2,1
9164,1,19,9364,mams,1,2,0,0,904,952,4.4821,1,5,5,2,0
9165,1,19,9365,gebierd,2,2,1,0,586,904,NA,1,NA,7,2,0
9166,1,19,9366,suppier,2,2,1,1,488,586,NA,2,NA,7,2,0
9167,1,19,9367,klobbe,2,2,1,1,475,488,NA,2,NA,7,2,0
9168,1,19,9368,scheuntje,2,2,1,1,622,475,NA,2,NA,7,2,0
9169,1,19,9369,acool,2,2,1,1,508,622,NA,2,NA,7,2,0
9170,1,19,9370,troterf,2,2,1,1,508,508,NA,2,NA,7,2,0
9171,1,19,9371,badu,2,2,1,1,509,508,NA,2,NA,7,2,0
9172,1,19,9372,kregen,1,1,1,1,511,509,35.3538,2,6,6,1,0
9173,1,19,9373,oostwaarts,1,1,1,1,608,511,2.3554,1,4,4,1,0
9174,1,19,9374,sarst,2,2,1,1,525,608,NA,1,NA,7,2,0
9175,1,19,9375,trater,2,2,1,1,654,525,NA,2,NA,7,2,0
9176,1,19,9376,bloever,2,2,1,1,570,654,NA,2,NA,7,2,0
9177,1,19,9377,deng,2,2,1,1,505,570,NA,2,NA,7,2,0
9178,1,19,9378,elas,2,2,1,1,507,505,NA,2,NA,7,2,0
9179,1,19,9379,tumors,1,1,1,1,460,507,0.2515,2,2,2,1,1
9180,1,19,9380,zees,2,1,0,1,560,460,NA,1,NA,7,1,0
9181,1,19,9381,nierden,2,2,1,0,878,560,NA,2,NA,7,2,1
9182,1,19,9382,stuurt,1,2,0,1,545,878,32.6096,2,6,6,2,0
9183,1,19,9383,boertje,1,1,1,0,545,545,0.8004,1,3,3,1,0
9184,1,19,9384,schaat,2,2,1,1,833,545,NA,1,NA,7,2,0
9185,1,19,9385,boys,1,1,1,1,693,833,1.7608,2,4,4,1,0
9186,1,19,9386,lespen,2,2,1,1,559,693,NA,1,NA,7,2,0
9187,1,19,9387,forel,1,1,1,1,575,559,1.898,2,4,4,1,0
9188,1,19,9388,mesp,2,2,1,1,574,575,NA,1,NA,7,2,1
9189,1,19,9389,couches,1,2,0,1,732,574,0,2,1,1,2,0
9190,1,19,9390,hondjes,1,1,1,0,548,732,2.2639,1,4,4,1,0
9191,1,19,9391,kastje,1,1,1,1,804,548,7.6607,1,5,5,1,0
9192,1,19,9392,bimor,2,2,1,1,506,804,NA,1,NA,7,2,0
9193,1,19,9393,zoeklicht,1,1,1,1,556,506,0.4116,2,2,2,1,0
9194,1,19,9394,plossen,2,2,1,1,700,556,NA,1,NA,7,2,0
9195,1,19,9395,teultje,2,2,1,1,662,700,NA,2,NA,7,2,0
9196,1,19,9396,betrok,1,1,1,1,560,662,0.8918,2,3,3,1,0
9197,1,19,9397,newlin,2,2,1,1,496,560,NA,1,NA,7,2,0
9198,1,19,9398,saftals,2,2,1,1,482,496,NA,2,NA,7,2,0
9199,1,19,9399,karpers,1,1,1,1,629,482,0.0457,2,1,1,1,0
9200,1,19,9400,neusjes,1,1,1,1,481,629,0.0229,1,1,1,1,0
9201,1,19,9401,serste,2,2,1,1,552,481,NA,1,NA,7,2,0
9202,1,19,9402,rabbers,2,2,1,1,728,552,NA,2,NA,7,2,1
9203,1,19,9403,keepers,1,2,0,1,816,728,0.1601,2,2,2,2,0
9204,1,19,9404,kantjes,1,1,1,0,725,816,0.8232,1,3,3,1,0
9205,1,19,9405,ritme,1,1,1,1,510,725,8.8499,1,5,5,1,0
9206,1,19,9406,krakend,1,1,1,1,702,510,0.2515,1,2,2,1,0
9207,1,19,9407,stilten,1,1,1,1,568,702,0,1,1,1,1,0
9208,1,19,9408,liefje,1,1,1,1,584,568,96.2281,1,6,6,1,0
9209,1,19,9409,schompend,2,2,1,1,1030,584,NA,1,NA,7,2,1
9210,1,19,9410,infligns,2,1,0,1,626,1030,NA,2,NA,7,1,0
9211,1,19,9411,kate,2,2,1,0,607,626,NA,2,NA,7,2,0
9212,1,19,9412,eerel,2,2,1,1,524,607,NA,2,NA,7,2,0
9213,1,19,9413,straal,1,1,1,1,492,524,7.272,2,5,5,1,0
9214,1,19,9414,titvank,2,2,1,1,494,492,NA,1,NA,7,2,0
9215,1,19,9415,aftacht,2,2,1,1,833,494,NA,2,NA,7,2,0
9216,1,19,9416,tonken,2,2,1,1,757,833,NA,2,NA,7,2,0
9217,1,19,9417,sauna's,1,1,1,1,523,757,0.1143,2,NA,NA,1,0
9218,1,19,9418,pijsjes,2,2,1,1,636,523,NA,1,NA,7,2,0
9219,1,19,9419,ververd,2,2,1,1,665,636,NA,2,NA,7,2,0
9220,1,19,9420,hosgert,2,2,1,1,643,665,NA,2,NA,7,2,0
9221,1,19,9421,fick,2,2,1,1,592,643,NA,2,NA,7,2,0
9222,1,19,9422,voegden,1,1,1,1,558,592,0.2744,2,2,2,1,1
9223,1,19,9423,lidje,1,2,0,1,637,558,0,1,1,1,2,0
9224,1,19,9424,mastiek,1,1,1,0,1033,637,0,1,1,1,1,0
9225,1,19,9425,apen,1,1,1,1,486,1033,14.3153,1,6,6,1,0
9226,1,19,9426,slampen,2,2,1,1,537,486,NA,1,NA,7,2,0
9227,1,19,9427,geschokt,1,1,1,1,728,537,8.4611,2,5,5,1,0
9228,1,19,9428,raven,1,1,1,1,529,728,1.3492,1,4,4,1,0
9229,1,19,9429,bewees,1,1,1,1,530,529,2.3097,1,4,4,1,0
9230,1,19,9430,zawel,2,2,1,1,563,530,NA,1,NA,7,2,0
9231,1,19,9431,hurkte,1,1,1,1,625,563,0.0686,2,1,1,1,0
9232,1,19,9432,krits,2,2,1,1,606,625,NA,1,NA,7,2,0
9233,1,19,9433,duldde,1,1,1,1,540,606,0.0915,2,1,1,1,1
9234,1,19,9434,gedwee,1,2,0,1,508,540,0.4345,1,2,2,2,0
9235,1,19,9435,lams,2,2,1,0,812,508,NA,1,NA,7,2,0
9236,1,19,9436,geschud,1,1,1,1,610,812,3.7503,2,5,5,1,0
9237,1,19,9437,vergreept,2,2,1,1,527,610,NA,1,NA,7,2,0
9238,1,19,9438,homo's,1,1,1,1,608,527,8.4383,2,5,5,1,0
9239,1,19,9439,meelders,2,2,1,1,636,608,NA,1,NA,7,2,0
9240,1,19,9440,zwerven,1,1,1,1,505,636,2.5383,2,4,4,1,0
9241,1,19,9441,trust,1,1,1,1,747,505,0.7775,1,3,3,1,0
9242,1,19,9442,rasen,2,2,1,1,931,747,NA,1,NA,7,2,0
9243,1,19,9443,mentes,2,2,1,1,660,931,NA,2,NA,7,2,0
9244,1,19,9444,hudden,2,2,1,1,639,660,NA,2,NA,7,2,0
9245,1,19,9445,lapsters,2,2,1,1,1131,639,NA,2,NA,7,2,0
9246,1,19,9446,verviel,1,1,1,1,627,1131,0.1143,2,NA,NA,1,0
9247,1,19,9447,missience,2,2,1,1,544,627,NA,1,NA,7,2,1
9248,1,19,9448,labour,1,2,0,1,640,544,0.2287,2,2,2,2,0
9249,1,19,9449,reuden,2,2,1,0,523,640,NA,1,NA,7,2,0
9250,1,19,9450,drusjes,2,2,1,1,540,523,NA,2,NA,7,2,0
9251,1,19,9451,hoopvis,2,2,1,1,604,540,NA,2,NA,7,2,0
9252,1,19,9452,trillend,1,1,1,1,555,604,0.5031,2,3,3,1,0
9253,1,19,9453,devel,2,2,1,1,618,555,NA,1,NA,7,2,0
9254,1,19,9454,echo,1,1,1,1,455,618,8.9185,2,5,5,1,0
9255,1,19,9455,ficties,1,1,1,1,539,455,0.0229,1,1,1,1,0
9256,1,19,9456,satten,2,2,1,1,507,539,NA,1,NA,7,2,0
9257,1,19,9457,lert,2,2,1,1,508,507,NA,2,NA,7,2,0
9258,1,19,9458,haaien,1,1,1,1,558,508,10.039,2,5,5,1,0
9259,1,19,9459,schoolschoed,2,2,1,1,637,558,NA,1,NA,7,2,0
9260,1,19,9460,kei,1,1,1,1,649,637,3.636,2,4,4,1,0
9261,1,19,9461,volnaaid,2,2,1,1,677,649,NA,1,NA,7,2,0
9262,1,19,9462,vlijven,2,2,1,1,512,677,NA,2,NA,7,2,0
9263,1,19,9463,euvels,1,1,1,1,1025,512,0,2,1,1,1,0
9264,1,19,9464,dwerg,1,1,1,1,493,1025,8.9871,1,5,5,1,0
9265,1,19,9465,beloofd,1,1,1,1,480,493,70.3645,1,6,6,1,0
9266,1,19,9466,batans,2,2,1,1,674,480,NA,1,NA,7,2,0
9267,1,19,9467,togden,2,2,1,1,620,674,NA,2,NA,7,2,0
9268,1,19,9468,pieka,2,2,1,1,506,620,NA,2,NA,7,2,0
9269,1,19,9469,bijstand,1,1,1,1,556,506,3.2472,2,4,4,1,0
9270,1,19,9470,werker,1,1,1,1,572,556,4.162,1,5,5,1,0
9271,1,19,9471,voedzaam,1,1,1,1,459,572,1.1205,1,3,3,1,0
9272,1,19,9472,haarschick,2,2,1,1,494,459,NA,1,NA,7,2,0
9273,1,19,9473,brotten,2,2,1,1,544,494,NA,2,NA,7,2,0
9274,1,19,9474,zandpad,1,1,1,1,928,544,0.1601,2,2,2,1,0
9275,1,19,9475,hesbes,2,2,1,1,528,928,NA,1,NA,7,2,0
9276,1,19,9476,derden,1,1,1,1,497,528,0.4116,2,2,2,1,0
9277,1,19,9477,potent,1,1,1,1,771,497,0.2287,1,2,2,1,0
9278,1,19,9478,lokt,1,1,1,1,649,771,2.4926,1,4,4,1,0
9279,1,19,9479,huntte,2,2,1,1,534,649,NA,1,NA,7,2,1
9280,1,19,9480,struitje,2,1,0,1,502,534,NA,2,NA,7,1,0
9281,1,19,9481,kand,2,2,1,0,1017,502,NA,2,NA,7,2,0
9282,1,19,9482,instste,2,2,1,1,693,1017,NA,2,NA,7,2,0
9283,1,19,9483,bloedrood,1,1,1,1,591,693,0.3888,2,2,2,1,0
9284,1,19,9484,behulp,1,1,1,1,525,591,0.0915,1,1,1,1,0
9285,1,19,9485,marsten,2,2,1,1,590,525,NA,1,NA,7,2,0
9286,1,19,9486,clarden,2,2,1,1,539,590,NA,2,NA,7,2,0
9287,1,19,9487,schijm,2,2,1,1,716,539,NA,2,NA,7,2,1
9288,1,19,9488,scrabble,1,2,0,1,501,716,1.0519,2,3,3,2,0
9289,1,19,9489,dakjes,1,1,1,0,470,501,0.0229,1,1,1,1,0
9290,1,19,9490,lig,1,1,1,1,426,470,24.4,1,6,6,1,0
9291,1,19,9491,proeiden,2,2,1,1,527,426,NA,1,NA,7,2,0
9292,1,19,9492,tijzerm,2,2,1,1,608,527,NA,2,NA,7,2,0
9293,1,19,9493,peignoir,1,1,1,1,604,608,0.1601,2,2,2,1,0
9294,1,19,9494,vunkaat,2,2,1,1,490,604,NA,1,NA,7,2,0
9295,1,19,9495,moeting,2,2,1,1,668,490,NA,2,NA,7,2,0
9296,1,19,9496,vrietend,2,2,1,1,488,668,NA,2,NA,7,2,0
9297,1,19,9497,doelpunt,1,1,1,1,538,488,2.424,2,4,4,1,1
9298,1,19,9498,bah,1,2,0,1,570,538,3.3844,1,4,4,2,0
9299,1,19,9499,thermen,1,1,1,0,650,570,0,1,1,1,1,1
